Title,Date,Press,Description
"[속보] 尹대통령, 김여사 활동자제 건의에 ""대외활동 많이 하지 않을 것...",3주 전,연합뉴스언론사 선정,
"[속보] ‘불법 도박 혐의’ 이진호, 서울 강남경찰서 출석",3주 전,매일경제언론사 선정,"불법 도박 사실을 고백한 개그맨 이진호(38)가 서울 강남경찰서에 출석했다. 국민신문고에 상습 도박, 사기 혐의 등으로 고발당한지 8일 만이다. 이진호는 22일 오후 2시께 서울 강남경찰서에 도착해 현장에 대기하고 있던 취재진에게 “죄송합니다. 조사를 성실히 받겠습니다”라고 말한 후 경찰서 안으로..."
"[속보]대통령실 “윤한 면담, 서로 하고 싶은 말 다했다”",3주 전,이데일리언론사 선정,"[속보]대통령실 “윤한 면담, 서로 하고 싶은 말 다했다”"
"[속보] 대통령실 ""김 여사 동행명령, 민주당 일당 독재 민낯 보여줘""",3주 전,뉴스1,
"[속보] '불법도박' 고백한 이진호, 피의자 신분 경찰 출석",3주 전,머니투데이,22일 서울 강남경찰서.
[속보] '36주 태아 낙태 브이로그' 병원장·집도의 살인 혐의 구속영장...,3주 전,아이뉴스24,"'36주 태아 낙태 브이로그' 사건과 관련, 낙태 수술을 진행한 병원의 원장과 실제 수술 집도의가 구속 기로에 놓였다. 22일 경찰 등에 따르면 서울경찰청 형사기동대는 20대 여성 A씨의 낙태 수술을 진행한 산부인과의 병원장 B씨와 A씨의 실제 수술을 집도한 의사 C씨에 대한 구속영장을 지난주 신청했다. 검찰..."
"[속보]용산 ""대통령과 與대표간 격의없이 대화만으로도 성과""",3주 전,파이낸셜뉴스언론사 선정,"대통령실은 22일 윤석열 대통령과 한동훈 국민의힘 대표와의 전날 면담과 관련, ""대통령과 당 대표가 그냥 격의없이 대화를 나눈 것만으로도 성과""라고 평가했다. 대통령실 관계자는 이날 서울 용산 청사에서 기자들과 만나 ""향후 헌정 유린을 막아내고 당정이 하나되자는 데 뜻을 같이 했다는 점도 상당히 의미가..."
"[속보]대통령실 “北, 러시아 즉각 철수 촉구…국제사회와 단호 대처”",3주 전,이데일리언론사 선정,"대통령실 “北, 러시아 즉각 철수 촉구…국제사회와 단호 대처”"
"[속보] 한국시리즈 1차전, 경기장 사정과 비 예보로 또 연기…23일 재개",3주 전,중앙일보,세찬 가을비로 인해 프로야구 포스트시즌 사상 처음 서스펜디드 게임이 선언됐던 한국시리즈 1차전이 22일 다시 연기됐다. KBO는 이날 오후 4시부터 광주 기아챔피언스필드에서 재개될 예정이었던 KIA 타이거즈-삼성 라이온즈의 한국시리즈(KS·7전 4선승제) 1차전이 그라운드 사정으로 인해 취소됐다고...
"[속보]尹 ""나와 내 가족, 문제 있을 때 편하게 빠지려 한 적 없다""",3주 전,파이낸셜뉴스언론사 선정,"윤석열 대통령은 한동훈 국민의힘 대표가 김건희 여사와 관련한 의혹규명 요청에 ""막연히 이야기하지말고 구체화해서 가져와달라""고 답했다. 윤 대통령은 전날 한동훈 대표와 면담에서 김 여사 의혹규명에 대해 ""일부 의혹은 검찰 조사가 진행중이고 의혹을 수사하려면 객관적 단서가 있어야지 단순..."
"[속보] 대한의학회·의대협회, 여야의정 협의체 참여한다",3주 전,국제뉴스,"의대 증원 파업 의료계 학술단체인 대한의학회가 한국의과대학·의학전문대학원협회(KAMC·의대협회)와 함께 여·야·의·정 협의체에 참여한다. 22일 의료계에 따르면 이진우 대한의학회 회장은 이날 학회 임원들에 의정사태 해결을 위해 ""전쟁 중에도 대화는 필요하다""며 이같이 결정했다는 내용의 메시지를..."
"[속보]尹, 김 여사 활동 중단 관련 ""많이 힘들어해, 이미 많이 자제""",3주 전,노컷뉴스언론사 선정,"尹, 김 여사 활동 중단 관련 ""많이 힘들어해, 이미 많이 자제"" ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
"[속보][뉴욕증시] 나스닥만 0.3% 상승...엔비디아, 4% 급등",3주 전,파이낸셜뉴스언론사 선정,
[속보] KBO 이번엔 빨랐다…서스펜디드+2차전 전부 취소→23일 순연 개최,3주 전,엑스포츠뉴스,KBO가 이번엔 발 빠르게 판단을 내렸다. 포스트시즌 최초 서스펜디드 경기와 한국시리즈 2차전이 모두 우천 순연됐다. 그라운드 정비에만 3시간 이상이 걸리는 까닭이다. KBO는 22일 오후 4시부터 광주-기아 챔피언스 필드에서 열릴 예정이었던 2024 신한 SOL BANK KBO 한국시리즈 1차전 서스펜디드 경기 및...
[속보] 유엔 총회 참석한 北 “러 파병 보도 근거없는 소문”,3주 전,한경비즈니스,유엔 총회 참석한 北 “러 파병 보도 근거없는 소문”
"[속보]대통령실 ""대한의학회 등 여야의정협 참여 환영…적극 대화할것""",3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]尹, 韓 김 여사 의혹 규명 요구에 ""검찰 조사 진행 중, 구체화해달...",3주 전,노컷뉴스언론사 선정,"尹, 韓 김여사 의혹 규명 요구에 ""검찰 조사 진행 중, 구체화해달라"" ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
"[속보]LG전자 ""순이익 25% 이상 주주환원 활용""…밸류업 공시",3주 전,아시아경제,
"[속보] 대통령실 ""러·북 한도 지나치면 우크라에 공격용 무기도 지원 가...",3주 전,서울경제언론사 선정,
"[속보] 윤 대통령 ""우리 의원들, 특검법 야당과 같은 입장 서면 나도 어...",3주 전,한국일보언론사 선정,"윤석열 대통령은 21일 한동훈 대표와의 면담에서 김건희 여사 특검법 이탈표 우려 상황에 대해 ""우리 의원들이 야당과 같은 입장에 선다면 나도 어쩔 수 없는 것 아니겠냐""라고 말한 것으로 확인됐다. 22일 한국일보 취재를 종합하면 한 대표는 전날 ""그동안 여당 의원 수십 명을 설득해 김 여사 특검법이 통과되는..."
[속보]공무원 '타임오프' 최종 합의…조합 규모별 8개 구간 차등 적용,3주 전,아시아경제언론사 선정,
[속보] 현대차 인도증시 상장 첫날 1.6% 하락 출발,3주 전,뉴스1,
"[속보]LG전자 ""2027년 ROE '10% 이상' 목표""",3주 전,머니투데이,"LG전자가 22일 기업가치제고계획(이하 밸류업 프로그램)을 공시했다. 지난 8월 21일 10대 그룹 가운데 첫 밸류업 예고공시를 진행한 이후 약 2개월 만이다. 밸류업 프로그램은 기업가치 제고를 위한 중장기 사업 추진 전략과 주주가치 제고를 위한 주주환원 정책, 향후 계획에 대한 내용이 골자다."
"[속보] 대통령실 ""차분·원만한 면담…서로 하고픈 말 다해""",3주 전,연합뉴스TV언론사 선정,"- ""尹 '나를 잘 알지 않나…문제있는 사람은 정리'"" - ""김여사 활동, 이미 자제…과하면 더 자제하려 해"" - ""검찰 조사 진행중…의혹 있으면 구체화해 가져와달라"" - ""편히 빠져나가려 한 적 없어""…'장모 감옥' 언급 - ""특별감찰관, 여야 합의해야할 문제"" - ""여당이 '위헌 특검법' 브레이크 걸어줘 감사"""
"[속보] 대통령실 ""제2부속실 11월초쯤 윤곽…특별감찰관, 여야 협의해야...",3주 전,서울경제언론사 선정,
"[속보] 국회 환노위, 박순관 아리셀 대표 동행명령장 발부 의결",3주 전,뉴스핌,자세한 뉴스는 곧 전해드리겠습니다.
"[속보] 비트코인 4% 급락, 6만7000달러 붕괴",3주 전,뉴스1,
"[속보] 불법도박 이진호 ""성실히 조사 받았고, 추후에도 받을 것""",3주 전,국제뉴스,"이진호[사진=이진호 SNS] 불법 도박을 인정한 개그맨 이진호가 고개를 숙였다. 22일 오후 4시 55분쯤 서울 강남경찰서에서 조사를 마치고 나온 이진호는 상습 도박 혐의와 사기 의혹을 인정했는지에 대한 질문에 ""성실히 조사받았다""며 추후에도 조사에 응할 것이라고 밝혔다. 그는 국민신문고에 상습 도박 및..."
"[속보] 오전 일정 전격 취소한 한동훈, 면담 여파?…강화서 메시지 내놓...",3주 전,디지털타임스,한동훈 국민의힘 대표가 22일 오전 예정됐던 공개 일정을 취소했다. 당초 한 대표는 이날 오전 10시 국회 의원회관에서 박수영 국민의힘 의원실과 연금개혁청년행동이 주최하는 'MZ세대가 생각하는 국가 미래를 위한 연금개혁 방향' 토론회에 참석할 예정이었다. 그러나 국민의힘은 이날 오전 6시52분 한...
"[속보] 지투파워 주가 상한가 도달, 최근 흐름이?",3주 전,CBC뉴스,속보 자료사진. 지투파워(388050)가 상한가에 도달했다. 지투파워는 22일 오전 9시 28분 현재 7340원에 거래되고 있다. 전일 종가대비 1690원(+29.91%) 뛴 것이다. 지투파워는 지난 21일에도 8.65% 상승 마감한 바 있다. 지투파워의 최근 흐름을 살펴보면 지난 8일부터 15일까지 5거래일 연속...
"[속보]갈등 지속? 윤 대통령 면담 한동훈, 오전 일정 전격 취소",3주 전,이코노미스트,"갈등 지속? 윤 대통령 면담 한동훈, 오전 일정 전격 취소"
"[속보] 손흥민, 복귀하자마자 BBC '이주의 팀' 뽑혔다…우드-살라와 스리...",3주 전,엑스포츠뉴스,"(엑스포츠뉴스 김현기 기자) 역시 손흥민이다. 부상 복귀전에서 자축포를 터트리고, 상대 자책골을 유도하며 맹활약한 손흥민이 영국 공영방송 BBC가 선정힌 2024-2025 잉글리시 프리미어리그 8라운드 '이주의 팀'에 뽑혔다. 클래스는 살아 있었다. 부상 재활 기간 그를 향한 방출설, 이적설 등이 휘몰아쳤지만..."
[속보] 한국시리즈 서스펜디드 1차전·2차전 모두 23일로 순연,3주 전,뉴스1,
"[속보] 엔비디아 4% 이상 급등, 또 사상 최고 경신",3주 전,뉴스1,
"[속보]LG전자 ""자사주 소각, 자사주 추가 매입 검토""",3주 전,머니투데이,"LG전자가 22일 기업가치제고계획(이하 밸류업 프로그램)을 공시했다. 지난 8월 21일 10대 그룹 가운데 첫 밸류업 예고공시를 진행한 이후 약 2개월 만이다. 밸류업 프로그램은 기업가치 제고를 위한 중장기 사업 추진 전략과 주주가치 제고를 위한 주주환원 정책, 향후 계획에 대한 내용이 골자다."
"[속보] 윤 대통령, 김 여사 활동 자제 건의에 “이미 지쳐있고 의욕 잃...",3주 전,KBS,"윤 대통령, 김 여사 활동 자제 건의에 ""이미 지쳐있고 의욕 잃어"""
[속보] 공무원 '타임오프' 한도 의결…유급 노조활동 보장,3주 전,뉴스인사이드,"대통령 소속 경제사회노동위원회는 22일 오전, 서울 경사노위 대회의실에서 공무원 근무시간면제심의위원회(근면위) 11차 전원회의를 열고 '근무시간면제(타임오프)' 한도를 의결했다. '근로시간면제 제도'는 노사 공동의 이해관계에 속하는 노조활동을 유급으로 인정하는 제도다. 지난 2022년 공무원·교원..."
"[속보] 대통령실 ""러북 군사협력, 중대 위협으로 전개될 가능성 대비""",3주 전,뉴스1,
[속보] 코스피 34.22p(1.31%) 내린 2570.70(마감),3주 전,이투데이,이투데이=박민규 기자 | 코스피 34.22p(1.31%) 내린 2570.70(마감)
[속보] 코스닥 21.61p(2.84%) 내린 738.33(마감),3주 전,이투데이,이투데이=박민규 기자 | 코스닥 21.61p(2.84%) 내린 738.33(마감)
"[속보] 한 총리 ""29일 이태원 참사 2주기…안전한 대한민국 만들 것""",3주 전,뉴스1,
"[속보] 대통령실 ""긴급 NSC 상임위…북, 러시아 파병 대응 방안 논의""",3주 전,뉴스1,
[속보] 실적 앞두고 혼조…다우 0.80%↓-나스닥 0.27%↑,3주 전,뉴스1,
"[속보] 대통령실 ""북, 러시아 파병 관련 미국·우크라 등 우방국과 공유...",3주 전,뉴스1,
"[속보]한국시리즈 1차전, 경기장 사정으로 다시 연기…23일 재개",3주 전,남도일보,"한국시리즈 1차전, 경기장 사정으로 다시 연기…23일 재개 ※ 상세기사 이어집니다."
"[속보] YG PLUS, 상한가 약진...주가 VI 발동 아파트의 힘인가?",3주 전,CBC뉴스,자료사진. 무단 사용 및 재배포 금지. YG PLUS는 VI가 발동한 바 있다. YG PLUS는 현재 상한가를 기록하고 있다. YG PLUS는 2거래일 연속 상한가를 기록하는 기염을 토하고 있다. YG PLUS의 연속 상한가 흐름은 블랙핑크 로제가 브루노 마스가 협업한 신곡이 히트조짐을 보이고 있다는 소식 때문이라고 할 수...
"[속보]尹, 韓 특별감찰관 건의에 ""여야가 협의할 문제""",3주 전,노컷뉴스,"尹, 韓 특별감찰관 건의에 ""여야가 협의할 문제"" ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
[속보] 코스닥 1.23p(0.16%) 내린 758.72(개장),3주 전,이투데이,이투데이=박민규 기자 | 코스닥 1.23p(0.16%) 내린 758.72(개장)
[속보] 코스피 4.05p(0.16%) 내린 2600.87(개장),3주 전,이투데이,이투데이=박민규 기자 | 코스피 4.05p(0.16%) 내린 2600.87(개장)
"[속보]대통령실 ""윤 대통령 설명에 한 대표 반론 제기 없었어""",3주 전,머니투데이,22일 대통령실 고위관계자 현안 백브리핑.
"[속보]대통령실 ""北 '러시아 파병' 유엔 안보리 결의 노골적 위반""",3주 전,머니투데이,김태효 국가안보실 1차장 현안 관련 브리핑.
[속보]공무원 타임오프제 차등 적용…조합원 규모 따라 8개 구간,3주 전,머니투데이,22일 경제사회노동위원회 산하 공무원근무시간면제심의위원회.
"[속보]윤 대통령, 한 대표에 ""김 여사 활동 더 자제하려 한다""",3주 전,머니투데이,22일 대통령실 고위관계자 현안 백브리핑.
"[속보]대통령실 ""윤-한 면담, 격의없이 대화 나눈 것만으로도 성과""",3주 전,머니투데이,22일 대통령실 고위관계자 현안 백브리핑.
"[속보] 윤, 김 여사 특검법에 ""우리당 의원들이 야당 입장 선다면 어쩔...",3주 전,뉴스1,
"[속보]대통령실 ""북한군 즉각적 철수 촉구…단계적 대응조치 취할 것""",3주 전,머니투데이,김태효 국가안보실 1차장 현안 관련 브리핑.
"[속보]윤 대통령, 한 대표에 ""말 안되는 공격에 당도 적극 대응해 달라...",3주 전,머니투데이,22일 대통령실 고위관계자 현안 백브리핑.
"[속보] 尹 ""대선전 명태균 인연 딱 끊어…아내는 달래려한듯""",3주 전,서울경제,
"[속보] 한동훈, 윤 회동 이후 오전 토론회 일정 돌연 취소",3주 전,전주MBC,"한동훈, 윤 회동 이후 오전 토론회 일정 돌연 취소"
"[지진 속보] 北, 함경북도 길주 북북서쪽 37km 지역서 2.1 규모 지진",3주 전,국제뉴스,"기상청은 ""22일 01시 47분 05초경 북한 함경북도 길주 북북서쪽 37km 지역에서 2.1(± 0.2) 규모의 지진이 발생했다""고 밝혔다. 기상청은 또 ""지진의 발생위치는 위도: 41.27 N, 경도: 129.20 E, ± 5.6km, 발생깊이 18km 지점""이라며 ""자연지진으로 분석된다""고 덧붙였다."
"[속보] 메디콕스 주가 VI 발동...상한가 대폭발 기염, 주총 소집",3주 전,CBC뉴스,속보 자료사진. 메디콕스의 VI가 발동됐다. 메디콕스는 상한가를 기록하는 기염을 토해 눈길을 끌기도 했다. 메디콕스는 449원에 거래되고 있다. 이는 전일에 비해 29.77% 오른 가격이다. 메디콕스는 지난 18일과 21일 2거래일 연속 하락세를 보인 바 있다. 이날 반등은 그동안 부진을 일거에 씻는 상승이라고 할...
[속보] 8월 출생아 2만 98명...출생 '두 달 연속↑· 혼인 '다섯달 째↑,3주 전,YTN언론사 선정,"8월 출생아가 2만 명을 넘으며 두 달 연속으로 출생아 수가 증가했습니다. 혼인은 20% 늘며 다섯 달째 증가세가 이어졌습니다. 통계청이 발표한 8월 출생아 수는 2만 98명으로 1년 전보다 1천 124명, 5.9% 증가했습니다. 최근 5개월 동안 출생아 수는 지난 6월을 빼곤 모든 달에서 증가했습니다. 코로나로..."
[속보]“튀르키예 방산업체 겨냥 테러…사상자 발생”,3주 전,경향신문언론사 선정,"튀르키예 수도 인근에서 방위산업체를 겨냥한 테러가 발생했다. 23일(현지시간) AFP·로이터통신에 따르면, 이날 튀르키예 내무부는 “튀르키예항공우주산업(TUSAS) 시설에 대한 테러 공격이 자행됐다. 불행히도 사망자와 부상자가 있다”고 엑스(옛 트위터)에 밝혔다. 현지 매체는 폭발과 총성이 들렸다고..."
[속보] KBS 신임 사장 후보에 박장범 앵커 선임,3주 전,뉴스1언론사 선정,
"[속보] 美국방 ""북한병력, 러시아에 있다는 증거 있어""",3주 전,중앙일보언론사 선정,로이드 오스틴 미 국방장관은 23일(현지시간) “러시아에 북한 군대가 있다는 증거를 확보했다”고 밝혔다. 로이터 통신에 따르면 오스틴 장관은 이날 이탈리아 로마에서 취재진과 만나 “DPRK(조선민주주의인민공화국) 병력이 러시아에 있다는 증거가 있다”고 말했다. 북한군의 러시아 파병을 미국 정부가...
[속보] '이별통보 여자친구 살해' 김레아 1심서 무기징역,3주 전,연합뉴스TV언론사 선정,"- 재판부 ""범행당시 심신미약 상태로 보기 어려워"" - ""우발적 아닌 계획 범행으로 봐야…모친 정신적 고통"""
"[속보]유류세 인하, 2개월 추가 연장…휘발유 15%·경유 23%↓",3주 전,이데일리언론사 선정,"정부가 이달 말 종료 예정인 유류세 인하 조치를 오는 12월 말까지 두 달 간 추가 연장하기로 했다. 다만 인하율은 휘발유는 20%에서 15%로, 경유 및 액화석유가스(LPG)부탄에는 30%에서 23%로 낮추기로 했다. 기획재정부는 23일 유류세 인하 조치를 연장하는 내용의 교통·에너지 환경세법 시행령 및..."
"[속보] 나토 ""동맹국들, 북한군 러 파병 증거 확인""",3주 전,한국경제언론사 선정,"23일(현지시간) 북대서양조약기구(NATO·나토)는 북한이 러시아에 파병한 증거를 동맹국들이 확인했다고 밝혔다. 연합뉴스에 따르면 파라 다클랄라 나토 대변인은 이날 입장문을 통해 ""이 병력이 우크라이나에서 싸우기 위한 목적이라면 이는 러시아의 불법 전쟁에 대한 북한의 지원과 관련한 중대한 긴장고조..."
"[속보] “김장 채소, 마트·시장서 최대 40% 할인 지원”",3주 전,서울신문언론사 선정,"배추 한 포기 값이 1만원을 넘어서며 ‘금배추’ 논란이 일고 있는 가운데 송미령 농림축산식품부 장관이 23일 “배추, 무 등 김장채소는 마트와 전통시장에서 최대 40%까지 할인해 소비자 김장 부담을 덜도록 지원하겠다”고 밝혔다. 송 장관은 이날 서울 여의도 국회에서 열린 ‘김장재료 수급 안정 방안..."
[속보]산업용 전기요금 평균 9.7% 인상…주택용은 동결,3주 전,노컷뉴스언론사 선정,한국전력 재무부담 가중으로 전기요금 인상이 불가피한 가운데 정부가 전력사용량 절반을 차지하는 산업용에 한해 전기요금을 인상하기로 결정했다. 주택용 및 소상공인용 전기요금은 동결했다. 23일 한전은 24일부터 산업용 전기요금이 평균 9.7% 인상된다고 밝혔다. 산업용 전기요금 인상은 지난해 11월...
[속보]이상득 전 국회부의장 별세,3주 전,파이낸셜뉴스언론사 선정,"이상득 전 국회 부의장이 23일 별세했다. 1935년생인 고인은 포항 동지고, 서울대 상대를 졸업하고, 미국 켐벨대학교 명예법학박사 학위를 취득했다. 1961년 코오롱 1기 신입 공채사원으로 입사해 코오롱과 코오롱상사 대표이사를 역임했고 당시 우리나라의 주력인 섬유산업의 기틀을 다지며 산업화 초기..."
[속보] 'MB 친형' 이상득 전 국회부의장 별세,3주 전,서울경제언론사 선정,이명박 전 대통령의 친형이자 국회 부의장을 지낸 이상득 전 국회의원이 23일 별세했다. 향년 89세. 1935년생인 고인은 포항 동지고와 서울대 상대를 졸업했다. 이후 1961년 코오롱 1기 신입 공채사원으로 입사해 코오롱과 코오롱상사 대표이사를 역임했다. 이후 1988년 정계에 입문한 고인은 이후 13·14·15·16...
[속보] KBS 차기 사장 후보에 박장범,3주 전,미디어오늘언론사 선정,"KBS 이사회가 23일 여권 이사들만 참여한 표결에서 차기 KBS 사장 후보로 박장범 앵커를 임명제청하기로 의결했다. 이사회는 이날 서울 여의도 KBS 본관에서 KBS 박장범 앵커, 박민 사장, 김성진 방송뉴스주간 등 3명에 대한 면접심사를 거쳐 이같이 의결했다. KBS 이사 11인 중 야권으로 분류되는 4인은..."
[속보] 국정원 “북한군 3천명 러시아 이동…가족들 입단속 위해 격리”,3주 전,매일경제언론사 선정,국가정보원이 현재까지 러시아로 이동한 북한 병력이 3000명에 달한다고 발표했다. 연말까지 총 1만명에 달하는 군인이 파병될 것으로 전망했다. 23일 이성권 국민의힘 의원과 박선원 더불어민주당 의원은 조태용 국정원장이 국회 정보위원회 간담회에서 북한군의 러시아 파병 동향을 보고했다고 전했다....
"[속보] 국정원 ""北병력 3000여명 러 이동…12월 총 1만여명 파병""",3주 전,중앙일보언론사 선정,국가정보원은 23일 현재까지 북한군 3000여명이 러시아로 이동했다고 밝혔다. 국회 정보위원회 여야 간사인 이성권 국민의힘 의원과 박선원 더불어민주당 의원은 이날 정보위 간담회에서 조태용 국정원장이 이같이 보고했다고 전했다. 국정원은 러시아로 이동한 북한 병력 규모가 지난 8~13일 1차 수송 이후...
[속보] 한동훈 “11월 이재명 선고前 김여사 관련 국민 요구 해소해야”,3주 전,매일경제언론사 선정,한동훈 국민의힘 대표는 내달 이재명 더불어민주당 대표의 위증교사·선거법 위반 혐의에 대한 1심 선고가 나오기 전 김건희 여사와 관련한 국민들의 요구를 해소해야 한다고 강조했다. 또 대통령 가족 등의 비위 행위를 감찰하기 위한 특별감찰관 추천 절차를 진행하겠다고 밝혔다. 한 대표는 23일 오전 서울...
"[속보] 한전, 산업용 전기요금 9.7% 인상…주택용·일반용 등 동결",3주 전,경향신문언론사 선정,한국전력공사는 산업용 고객에 한정해 오는 24일부터 전력량 요금을 평균 9.7%를 인상하는 것으로 결정했다고 23일 밝혔다. 대용량 고객인 산업용(을)은 10.2% 인상한다. 중소기업의 어려움 등을 고려해 중소기업이 주로 사용하는 산업용(갑)은 5.2% 인상할 예정이다. 산업용 사용자는 전체 사용자의 1.7%(약...
[속보] 북한 ‘폭풍군단’ 3000명 러시아로…“대규모 사상자 날 것”,A6면 1단,경향신문언론사 선정,"북한 특수부대원이 러시아군에 현재까지 약 3000명 파병됐고 오는 12월까지 파병규모가 총 1만여명이 될 것이라고 국가정보원이 23일 밝혔다. 북한군은 러시아 현지 적응 훈련 중으로, 아직 전투 현장에 투입되지 않은 것으로 전해졌다. 북한군은 현대전 이해도가 낮아 대규모 사상자가 발생할 수 있다고..."
"[속보] 러 ""북한군 파병 보도는 허위·과장 정보""",3주 전,한국경제언론사 선정,
"[속보] 대통령실 ""특별감찰관, 여야 합의해 오면 임명할 것""",3주 전,중앙일보언론사 선정,"대통령실은 23일 국민의힘 한동훈 대표가 김건희 여사 문제 해법으로 특별감찰관 추천 절차를 추진하겠다고 밝힌 것과 관련해 여야가 후보 추천에 합의하면 임명하겠다는 방침을 밝혔다. 기존 입장을 사실상 재확인한 것이다. 대통령실 관계자는 이날 용산 대통령실에서 기자들과 만나 ""특별감찰관은 이미 여러..."
"[속보] 美 국방장관 ""북한 병력, 러시아에 있다는 증거 있어""",3주 전,아이뉴스24언론사 선정,"로이드 오스틴 미 국방장관은 23일(현지시간) 북한 병력이 러시아에 있다는 증거가 있다고 말했다고 로이터 통신이 보도했다. 오스틴 장관은 이날 이탈리아 로마에서 취재진과 만나 이같이 언급한 뒤 ""그들이 러시아에서 무엇을 하고 있는지는 지켜봐야 한다""고 덧붙였다."
[속보] 기업들 쓰는 전력 9.7% 더 비싸진다...주택용 요금은 그대로,3주 전,한국일보언론사 선정,"한국전력이 산업용 전기요금을 9.7% 인상하기로 결정했다. 주택용 및 소상공인 전기요금은 동결하기로 했다. 한전은 ""24일부터 산업용 고객에 한해 전기요금을 평균 9.7% 인상한다""고 23일 밝혔다. 한전은 ""반도체, 인공지능(AI) 등 미래 첨단산업 기반을 조성하기 위한 전력망 확충과 필수 전력설비 유지·보수를..."
"[속보] 이상득 전 국회부의장, 89세 일기로 별세",3주 전,디지털타임스언론사 선정,"이상득 전 국회부의장이 23일 89세를 일기로 별세했다. 이 전 부의장은 이명박 전 대통령의 친형이다. 이 전 부의장의 측근은 이날 연합뉴스와 통화에서 ""이 전 부의장이 그동안 지병을 앓아오다 오늘 눈을 감으셨다""고 말했다. 이 전 부의장은 서울대병원에서 입원 치료 중이었던 것으로 전해졌다. 장례식장은..."
"[속보] 대통령실 ""특별감찰관, 여야 합의해 오면 임명할 것""",3주 전,강원도민일보언론사 선정,"대통령실은 23일 국민의힘 한동훈 대표가 김건희 여사 문제 해법으로 특별감찰관 추천 절차를 추진하겠다고 밝힌 것과 관련, 여야가 후보 추천에 합의하면 임명하겠다는 방침을 밝혔다. 대통령실 관계자는 이날 용산 대통령실에서 기자들과 만나 ""특별감찰관은 이미 여러 차례 밝힌 바대로 여야가 합의해 오면..."
[속보] 국정원 “북한군 1500여명 추가 파병…12월까지 1만여명 이동”,3주 전,헤럴드경제언론사 선정,국정원 “북한군 1500여명 추가 파병…12월까지 1만여명 이동”
"[속보] 헤즈볼라 ""이스라엘 북부 하이파에 로켓 발사""",3주 전,연합뉴스언론사 선정,
"[속보]“나를 잊어 달라” 20대 공무원, 유서 남기고 차 안에서…",3주 전,문화일보언론사 선정,경북 봉화군청 소속 20대 공무원이 유서를 남긴채 차안에서 숨진 채 발견됐다. 차 안에서 발견된 유서로 추정되는 쪽지에는 “동료 직원들에게 고맙다. 빨리 나를 잊어 달라”는 내용이 적혀있던 것으로 알려졌다. 23일 경찰에 따르면 지난 21일 오전 8시 50분쯤 경북 봉화군 춘양면 상금정에서 봉화군청...
[속보]“해리스 46% vs 트럼프 43% 오차범위 내”…“공화당 사전투표 적...,3주 전,문화일보언론사 선정,"미국 대통령선거가 22일(현지시간)로 2주일 앞으로 다가온 가운데, 전국 단위에서 민주당 대통령 후보인 카멀라 해리스 부통령이 공화당 후보인 도널드 트럼프 전 대통령을 오차범위 내에서 앞선다는 여론조사 결과가 다시 나왔다. 다만, 선거 전문가들은 이번 여론조사 결과 해리스 부통령이 전국..."
[속보]주택·일반용 전기료 동결…산업용만 평균 9.7%↑,3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 대통령실 ""특별감찰관, 여야 합의해 오면 임명할 것""",3주 전,연합뉴스언론사 선정,
"[속보] 대통령실 ""한동훈 대표 의전 홀대? 그거야말로 왜곡""",3주 전,더팩트언론사 선정,"대통령실 관계자는 23일 오후 기자들을 만나 한동훈 국민의힘 대표를 면담 당시 홀대했다는 논란에 대해 ""그거야말로 왜곡된 해석""이라고 반박했다. 이 관계자는 ""장소 파인그라스는 여당 의원들과 만찬했던 곳""이라며 ""잔디밭이 있어서 같이 산책할 것도 염두에 두고 장소를 선정한 것""이라고 설명했다. 또 한..."
[속보]이상득 전 국회부의장 별세,3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 미 국방장관, ""러시아에서 북한 병사 목격"" 첫 확인",3주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 헤즈볼라 ""나스랄라 후임 사피에딘 사망"" 공식 확인",3주 전,뉴스1,
"[속보] 국정원 ""北병력 3천여명 러 이동…12월경 총 1만여명 파병 전망""",3주 전,연합뉴스언론사 선정,
"[속보] 오피스텔서 추락사한 女 스토킹한 20대 男, 징역 10년 구형",3주 전,매일신문언론사 선정,"부산에서 스토킹 피해를 당한 여성이 오피스텔에서 떨어져 숨진 사건과 관련, 피고인인 전 남자친구 A씨의 재판 항소심에서 징역 10년이 구형됐다. 검찰은 23일 부산지법 형사항소 3-3부(부장판사 이소연) 심리로 열린 A씨의 스토킹 처벌법 위반, 특수협박 혐의 항소심 결심 공판에서 징역 10년을 구형했다. 검사는..."
