Title,Date,Press,Description
"[속보]이진숙 방통위원장, 국회 과방위 국정감사 증인 출석",2024.10.07.,머니투데이,7일 오후 국회 과학기술정보방송통신위원회 방송통신위원회 국정감사.
[속보] 코스피 9.49p(0.37%) 오른 2579.20(개장),2024.10.07.,이투데이,이투데이=정성욱 기자 | 코스피 9.49p(0.37%) 오른 2579.20(개장)
"[속보] 北, 또 쓰레기 풍선 도발…올 25번째",2024.10.07.,아시아투데이,"합동참모본부가 7일 오전 ""북한이 대남 쓰레기 풍선(추정)을 또다시 부양하고 있다""고 밝혔다.합참은 이날 오전 5시 37분께 국방부 출입기자단 문자메시지를 통해 ""쓰레기 풍선이 현재 풍향 고려시 경기도와 수도권 지역으로 이동할 가능성이 있다""며 ""국민들께서는 적재물 낙하에 주의하고, 떨어진 풍선을..."
"[속보]구영배·티메프 경영진, 10일 영장실질심사 진행",2024.10.07.,서울경제,"구영배·티메프 경영진, 10일 영장실질심사 진행"
[속보]미국 국채금리 급등에 뉴욕증시 나스닥 다우 지수는 하락세,2024.10.07.,국제뉴스,뉴욕증시 ⓒAFPBBNews 미국 뉴욕증시가 장초반 하락세를 나타냈다. 7일(현지시각) 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전거래일 대비 0.39% 밀린 4만 2189.69로 장을 열었다. 스탠더드앤드푸어스(S&P)500지수는 전장보다 0.34% 떨어진 5731.51을 기록했다. 기술주 중심의 나스닥 종합 지수는...
[속보] 세종 조치원 삼일아파트~죽림오거리 통제 중 '우회 당부',2024.10.07.,국제뉴스,"속보(사진=국제뉴스DB) 세종 일부 지역이 교통 통제 중이다. 7일 세종시에 따르면 이날 오전 6시 55분 기준 조치원 삼일아파트에서 죽림오거리 방향 도로 상수도관 복구 공사로 통제중이니 우회해달라고 당부했다. 앞서 조치원읍 죽림리 상수도관 파손으로 응급복구중이라고 밝혔다, 죽림리, 신흥리, 번암리..."
[속보]尹 -마르코스 필리핀 대통령과 정삼회담 시작,2024.10.07.,디지털타임스,尹 -마르코스 필리핀 대통령과 정삼회담 시작
"[속보]윤 대통령 ""필리핀 군 현대화사업 3단계, 한국 적극 참여키로""",2024.10.07.,머니투데이,윤석열 대통령 7일(현지시간) 필리핀 말라카냥궁에서 페르디난드 마르코스 주니어 필리핀 대통령과 정상회담을 진행한 뒤 공동언론발표를 진행했다.
"[속보]윤 대통령 ""北 핵개발·러북 군사협력, 국제사회가 용인 않을 것""",2024.10.07.,머니투데이,윤석열 대통령 7일(현지시간) 필리핀 말라카냥궁에서 페르디난드 마르코스 주니어 필리핀 대통령과 정상회담을 진행한 뒤 공동언론발표를 진행했다.
"[속보]윤 대통령 ""필리핀 추진 여러 인프라 사업에 韓기업 참여 확대""",2024.10.07.,머니투데이,윤석열 대통령 7일(현지시간) 필리핀 말라카냥궁에서 페르디난드 마르코스 주니어 필리핀 대통령과 정상회담을 진행한 뒤 공동언론발표를 진행했다.
"[속보]윤 대통령 ""한-필리핀, 남중국해의 평화·안정·안전 중요성 공감...",2024.10.07.,머니투데이,윤석열 대통령 7일(현지시간) 필리핀 말라카냥궁에서 페르디난드 마르코스 주니어 필리핀 대통령과 정상회담을 진행한 뒤 공동언론발표를 진행했다.
"[속보] 미쳤다, 김민재! 시즌 첫 골 터졌다! 코너킥 상황서 선제골 폭발...",2024.10.07.,스포츠경향,"김민재의 시즌 첫 골이 터졌다. 바이에른 뮌헨은 7일 오전 0시 30분(한국시간) 독일 프랑크푸르트의 도이체 방크 파르크에서 열린 2024-25 독일 분데스리가 7라운드에서 프랑크푸르트에 1-0으로 앞서고 있다. 홈팀 프랑크푸르트는 4-4-2 포메이션을 가동했다. 카우앙 산투스가 골문을 지켰고, 아르투르 테아테..."
"[속보]한-필리핀 정상 ""남중국해 항행·상공 비행 자유 위해 협력""",2024.10.07.,뉴시스,후속기사가 이어집니다
"[속보]한-필리핀 해양협력 MOU…윤 ""해상 초국가 범죄 공동 대응""",2024.10.07.,뉴시스,후속기사가 이어집니다
"[속보] 경기 시흥 대야동 건물 화재 ""안전사고 유의""",2024.10.07.,국제뉴스,"화재, 소방, 큰불 (사진은 기사와 관련없음. 국제뉴스DB) 경기도 시흥시에서 화재가 발생했다. 7일 시흥시는 재난문자를 통해 이날 오후 5시54분경 대야동 360-7번지 인근에서 화재가 발생했다고 알렸다. 이에 연기 등 유해물질 유입이 우려되니 창문을 닫는 등 안전사고 발생에 유의바란다고 당부했다."
"[속보]마르코스 ""8.15 통일 독트린 지지…통일 한반도, 세계 평화 기여""",2024.10.07.,뉴시스,후속기사가 이어집니다
"[속보]윤 대통령 ""라구나 순환도로·PGN 해상교량 사업에 각 10억불 대외...",2024.10.07.,머니투데이,윤석열 대통령 7일(현지시간) 필리핀 말라카냥궁에서 페르디난드 마르코스 주니어 필리핀 대통령과 정상회담을 진행한 뒤 공동언론발표를 진행했다.
"독일 8월 산업수주 전월비 5.8%↓…""예상 넘게 감소""",2024.10.07.,뉴시스언론사 선정,매체는 독일 연방통계청이 이날 발표한 8월 공장수주 지수(계절조정 속보치)를 인용해 이같이 전했다. 시장에서는 지수가 1.9% 줄어든다고 예상했지만 실제로는 훨씬 감소했다. 7월 3.9% 증가(조정치)에서 대폭 축소로 돌아섰다. 3개월 만에 마이너스다. 낙폭은 10.9%에 달한 지난 1월 이래 가장 컸다. 8월...
"[속보] 동화기업 VI 발동, 주가 11% 도약",2024.10.07.,CBC뉴스,자료사진. 무단 사용 및 재배포 금지. 동화기업(025900)의 VI가 발동됐다. 동화기업은 7일 오전 10시 31분 현재 13460원에 거래되고 있다. 전일 종가와 비교하면 1340원(+11.06%) 오른 것이다. 동화기업은 앞서 지난달 30일부터 이달 4일까지 3거래일 연속 하락한 바 있다. 다만 금일 장에서 껑충 뛰면서 연속...
"[속보] 노을 상한가 도달, VI도 발동돼",2024.10.07.,CBC뉴스,자료사진 기사와는 무관함. 노을(376930)이 상한가에 도달했다. 7일 오전 10시 19분 현재 노을은 2545원에 거래되고 있다. 전일대비 585원(+29.85%) 오른 것이다. 노을은 이날 오전 VI도 발동됐다. 노을은 앞서 지난 4일에도 소폭 상승으로 마친 바 있다. 금일장에서 껑충 뛰면서 이번주 주가 흐름을...
"[속보]윤 ""필리핀에 EDCF 20억불 지원…라구나 호수 도로·PGN 교량 건설...",2024.10.07.,뉴시스,후속기사가 이어집니다
"뉴진스""'무시해' 말한 CCTV 삭제"" vs 아일릿 ""매니저 그런 발언 안 해, 9...",2024.10.07.,강원일보언론사 선정,"속보=7일 뉴진스 멤버 어머니들은 한 매체와의 인터뷰에서 ""하니가 타 그룹(아일릿)에게 '무시해'가 담긴 CCTV 영상은 삭제됐다""고 주장했다. 이는 지난달 11일 하니가 뉴진스의 유튜브 라이브에서 ""메이크업을 받는 곳에서 (하이브 소속) 다른 아이돌 멤버와 매니저를 마주친 적이 있는데, 매니저가 내가 들릴..."
"[속보] 한전산업 VI 발동, 주가 7% 점프…전날 수급은?",2024.10.07.,CBC뉴스,자료사진 기사와는 무관함. 한전산업(130660)의 VI가 7일 오후 발동됐다. 한전산업 주가가 강세다. 한전산업은 7일 오후 1시 3분 현재 14140원에 거래되고 있다. 전일 종가보다 970원(+7.37%) 뛴 것이다. 한전산업은 앞서 지난 4일 장에서도 2.81% 강세로 마친 바 있다. 한전산업은 27일부터 2일까지는...
"[속보] 원준 VI 발동, 주가 23% 도약…17000원선 자리잡나?",2024.10.07.,CBC뉴스,자료사진. 무단 사용 및 재배포 금지. 원준(382840)의 VI가 발동됐다. 원준은 7일 오후 12시 59분 현재 17060원에 거래되고 있다. 전일 종가보다 3300원(+23.98%) 뛴 것이다. 원준은 20%대 강세를 보이면서 주가가 17000원선을 뛰어넘었다. 금일 장에서 17000원대에 자리잡을지가 관건이라고 하겠다. 주말을...
"[속보] TCC스틸 VI 발동, 24% 점프…이차전지 일제히 UP",2024.10.07.,CBC뉴스,TCC스틸 CI [단박에 - CBC뉴스 | CBCNEWS] TCC스틸(002710)의 VI가 발동됐다. TCC스틸은 7일 오전 9시 49분 현재 47050원에 거래되고 있다. 전일 종가보다 9350원(+24.80%) 뛴 것이다. TCC스틸은 지난달과 이달을 포함해 가장 큰 상승폭을 보이고 있다. 특히 이차전지 관련주들이 일제히 강세를 보이고...
"[속보] 尹 ""라구나 호수 순환도로·PGN 해상교량 건설 사업에 韓 EDCF 활...",2024.10.07.,아시아투데이,"尹 ""라구나 호수 순환도로·PGN 해상교량 건설 사업에 韓 EDCF 활용"""
"[속보] 남양주 진관리 창고 화재 ""검은연기 자욱""",2024.10.07.,국제뉴스,"화재, 소방, 큰불 (사진은 기사와 관련없음. 국제뉴스DB) 남양주 진건읍 진관리 한 창고에서 큰 불이 발생했다. 6일 밤 22시 53분 경기도 남양주 진건읍 진관리 창고 화재가 발생했다. 남양주시는 현재 연기가 다량 발생, 주민들에게 주의바란다고 전했다."
[영상] “이진숙 3시 출석”...일격 벼르는 이훈기에 속보 전한 최민희,2024.10.07.,팩트TV,2024년 10월 7일 국회에서2024 국정감사 - 과학기술정보방송통신위원회 (피감기관:방송통신위원회 등)가 진행되었다. 진실언론 팩트TV가 독자 여러분의 소중한 제보를 받습니다.뉴스 가치나 화제성이 있다고 판단되는 영상을 ()으로
"[속보] 한빛레이저 VI 발동, 주가 12% 도약…힘 유지하나 '관건'",2024.10.07.,CBC뉴스,자료사진=본 기사와 무관. 한빛레이저(452190)의 VI가 발동됐다. 한빛레이저는 7일 오전 10시 42분 현재 5070원에 거래되고 있다. 전일 종가보다 570원(+12.67%) 오른 것이다. 한빛레이저는 5거래일 만에 기지개를 켠 것이다. 앞서 지난달 27일부터 이달 4일까지 4거래일 연속 하락세를 보인 바 있다....
"野, ""김건희 여사 국악 '황제관람'"" vs 與, ""김정숙 인도방문이 진짜 '황...",2024.10.07.,강원일보언론사 선정,"속보=지난해 10월 청와대에서 예산 8천600만원을 들여 무관중으로 진행한 국악 공연이 김건희 여사를 위해 기획했다고 해석될 수 있다는 보도와 관련해 야당 의원들은 7일 ""김 여사가 황제관람을 한 것""이라고 공세를 폈다. 이에 대해 정부 측은 국회 문화체육관광위원회의 문화체육관광부에 대한 국정감사에서..."
"[속보] 인스코비 VI 발동, 주가 19% 도약…상한가 이후에도 껑충",2024.10.07.,CBC뉴스,자료사진 기사와는 무관함. 인스코비(006490)의 VI가 발동됐다. 7일 오전 9시 34분 현재 인스코비는 1982원에 거래되고 있다. 전일 종가보다 322원(+19.40%) 뛴 것이다. 인스코비는 앞서 지난 2일부터 강세를 이어온 바 있다. 3거래일 연속 껑충 뛴 셈이다. 4일에는 상한가로 마감하는 기염을 토하기도...
"[속보] 솔트룩스 VI 발동, 주가 9% 점프…변화 가능성 염두에 둬야",2024.10.07.,CBC뉴스,자료사진 기사와는 무관함 솔트룩스(304100)의 VI가 7일 오전 발동됐다. 솔트룩스는 이날 오전 10시 46분 현재 17790원에 거래되고 있다. 전일 종가와 비교하면 1590원(+9.81%) 뛴 것이다. 솔트룩스는 지난 4일에도 7.28% 상승마감한 바 있다. 2거래일 연속 강세를 보인 것이다. 금일장에서는 현재시각까지...
"[속보] 한화인더스트리얼솔루션즈 VI 발동돼, 주가 12% 도약…4만원선 자...",2024.10.07.,CBC뉴스,자료사진 기사와는 무관함. 한화인더스트리얼솔루션즈(489790)의 VI가 발동됐다. 한화인더스트리얼솔루션즈는 7일 오전 9시 38분 현재 38950원에 거래되고 있다. 전일 종가와 비교하면 4450원(+12.90%) 오른 것이다. 한화인더스트리얼솔루션즈는 지난 2일부터 강세를 이어왔다. 한화인더스트리얼솔루션즈는...
"[속보]윤, 마르코스 필리핀 대통령과 정상회담 시작…곧 공동언론발표",2024.10.07.,뉴시스,
"'음주사고' 문다혜, 우회전 차로서 좌회전 및 신호위반 정황 장면 영상...",2024.10.07.,강원일보언론사 선정,속보=지난 5일 새벽 문재인 전 대통령의 딸 다혜씨가 음주운전 사고 전 술에 취한 상태로 차에 탑승하고 우회전 차로에서 좌회전하는 장면 등이 공개됐다. 6일 언론을 통해 공개된 폐쇄회로(CC)TV 영상을 보면 문씨가 전날 오전 2시 15분께 서울 용산구 이태원의 한 골목길에서 비틀거리며 약 30ｍ를 걷다가...
"경찰 ""'음주사고' 문다혜, 현장측정·파출소 동행 후 신원 확인 뒤 귀가...",2024.10.07.,강원일보언론사 선정,"속보=문재인 전 대통령의 딸 다혜씨가 음주 상태에서 교통사고를 낸 가운데, 다혜씨가 음주사고 당일 현장에서 바로 음주 측정을 한 뒤 인근 파출소로 임의동행해 신원 확인을 하고 귀가한 것으로 전해졌다. 서울경찰청 고위 관계자는 7일 정례 기자간담회에서 다혜씨의 음주사고 당일 상황을 묻자 ""현장에서..."
고속도로 달리다 ‘끼익!’…사고 부르는 공사 구간,5면 1단,강원일보언론사 선정,속보=편도 2차로 중 1개 차선을 막고 보수 작업을 진행해 극심한 지정체가 빚어졌던 강원지역 고속도로 공사 구간(본보 지난 6월25일 5면 등 보도)에서 교통사고가 속출하고 있다. 안전거리 확보가 어려울 만큼 갑작스럽게 나타나는 공사 구간으로 인해 운전자들이 급하게 차선을 변경하는 경우가 비일비재하기...
"춘천시 하수도 요금 내년부터 30% 인상…4인 가구 월 4,000원 늘어",2024.10.07.,강원일보,"속보=춘천시 하수도 요금이 내년 1월부터 30% 인상(본보 지난 8월5일자 10면 보도)된다. 춘천시는 7일 2025~2026년 하수도 요금 인상 및 현실화 계획을 발표했다. 이에 따라 2025년 30%, 2026년 30%가 각각 인상될 예정이다. 서민 경제 안정을 위해 상수도 요금은 동결된다. 8일 소비자정책위원회를 거쳐 12월 조례..."
"8월 일본 경기일치 지수 113.5·3.7P↓…""자동차 감산 등""",10면 1단,뉴시스,일본 경기동향을 보여주는 2024년 8월 경기일치 지수(속보치)는 전월보다 3.7 포인트 떨어진 113.5을 기록했다고 닛케이 신문과 지지(時事) 통신 등이 7일 보도했다. 매체는 내각부가 이날 발표한 8월 경기동향 지수(CI 2020년=100)를 인용해 이같이 전했다. 경기일치 지수는 2개월 만에 저하했다. 태풍 내습으로...
양양 고성에서 하루 간격으로 럼피스킨 발병…대응 비상,2024.10.07.,강원일보언론사 선정,"속보=하루 간격으로 강원지역에서 소 럼피스킨병이 연이어 발생, 동절기 동물감염병 확산에 대한 우려가 높아지고 있다. 강원지역에서는 지난 3일과 4일 양양과 고성에서 확진 사례가 접수됐다. 지난달 11일 양구지역에서 올해 첫 럼피스킨병이 발생(본보 지난 9월 13일자 5면 보도)한 이후 연이은 농장..."
"학교법인 동원육영회, 2026년부터 국제학교 시설 우선 짓는다.",2024.10.07.,강원일보,속보=대관령 일대에 추진중인 국제학교가 2026년 착공될 전망이다. 국제학교와 연수원을 추진하고 있는 학교법인 동원육영회(본보 6월28일자 21면 등 보도) 김종철 이사장은 7일 평창군을 찾아 2026년부터 국제학교 공사를 우선 착공하겠다고 밝혔다. 김 이사장은 “현재 대관령에 국제학교와 연수시설을 짓기...
"[영상] [속보] 김건희 관련 증인 동행명령장 발부..""증인없이 국정감사...",5면 1단,팩트TV,2024년 10월 7일 국회에서2024 국정감사 - 행정안전위원회 (행정안전부 등)가 진행되었다. 진실언론 팩트TV가 독자 여러분의 소중한 제보를 받습니다.뉴스 가치나 화제성이 있다고 판단되는 영상을 ()으로
[B tv 중부뉴스]신문 톺아보기(10.7),2024.10.07.,SK브로드밴드,"속보설비에 화재가 감지돼 출동한 건수가 2만 7천여건에 이르지만 실제 화재는 단 2 6건인 것으로 파악됐다고 보도했습니다. 세종과 충남에서는 신고건수 중 실제 화재는 단 1건도 없었습니다. 오작동의 주요 원인으로는 담배 연기나 요리 중 발생하는 연기, 센서에 쌓인 먼지 등 이 꼽힙니다. 화재자동설..."
[기상속보]오늘날씨 출근길 충청·남부·제주 5∼10㎜ 비 서울 낮 22도 인...,15면 1단,이슈앤비즈,"오늘날씨 출근길 충청·남부·제주 5∼10㎜ 비 서울 낮 22도 인천 경기남부 오후 미세먼지 '나쁨'...8~9일 강원동해안.제주 5~30mm 비 예보/사진=KBS영상 캡처 기상청 속보에 따르면 월요일인 7일 전국이 대체로 흐리겠고 충청권과 남부지방, 제주도에 비가 내리겠다. 강원 남부와 충청권, 전라권은..."
국가철도공단 업체 봐주기 논란 속 죽도해변 난개발 강행,2024.10.07.,강원일보언론사 선정,속보=국가철도공단이 민간업체 봐주기 논란에도 죽도해변 난개발을 강행(본보 지난 9월10일자 2면 등 보도)해 비난이 확산되고 있다. 공단은 ‘동해미건설선 인구정차장부지 개발’의 사업주관자 A컨소시엄과 지난달 30일 사업추진협약을 체결했다고 밝혔다. 별도의 협약 체결식 없이 문서로 법인인감을 통해...
[우보세]'혁신' 그림자에 숨은 거리의 폭탄,2024.10.07.,머니투데이,"'우리가 보는 세상'(우보세)은 머니투데이 시니어 기자들이 속보 기사에서 자칫 놓치기 쉬운 '뉴스 속의 뉴스' '뉴스 속의 스토리'를 전하는 코너입니다. 최근 늘어난 무인점포 때문에 경찰이 골머리를 앓고 있다. 애초부터 도난 사고에 취약한 점포 형태인 만큼, 점주도 보안 강화 등에 신경을 써야 한다. 그러나..."
[기상속보]내일날씨 '한로' 큰 일교차 동해안·부산·울산 5∼10㎜ 비 서...,2024.10.07.,이슈앤비즈,"내일날씨 '한로' 큰 일교차 동해안·부산·울산 5∼10㎜ 비 서울 낮 24도...한글날등 주말, 주간 예보/사진=KBS영상 캡처 기상청에 따르면 절기상 찬 이슬이 맺히기 시작한다는 '한로'(寒露)이자 화요일인 8일 전국이 대체로 맑다가 오후부터 구름이 많겠다. 내륙을 중심으로 아침 기온이 10도 안팎으로..."
"강원대의대 휴학 보류 학생 256명 달해 … 교육부, 내년 복귀 조건부 휴...",2024.10.07.,강원일보,속보=강원대 의대생 256명이 휴학계를 냈지만 학교측에서 인정하지 않아 ‘휴학 보류’ 상태인 것으로 확인됐다. 교육부는 6일 내년 3월에 복귀하겠다는 약속을 한 의대생에 한해 제한적으로 휴학을 승인하겠다는 입장을 밝혔지만 의대생들이 이를 수용할지 여부는 여전히 미지수여서 대규모 유급사태가...
럼피스킨에 철새 도래 시기까지…강원 방역당국 긴장,5면 1단,강원일보,"속보=럼피스킨병의 확산(본보 7일자 5면 보도)에 이어 고병원성 조류인플루엔자와 구제역 발생 위험도 커지며 강원지역 방역당국이 긴장하고 있다. 여기에 더해 아프리카돼지열병 등 동물감염병도 꾸준히 발생, 방역당국과 농가 우려도 커지고 있다. 강원특별자치도 방역당국은 10월 들어 철원 등 도내 주요..."
"[속보]윤석열 대통령, 필리핀 방문 이튿날…공식 환영식 참석",2024.10.07.,미디어펜,"윤석열 대통령, 필리핀 방문 이튿날…공식 환영식 참석"
"""공공 바이오에너지사업 표류 장기화에도 제주도 방관""",2024.10.07.,삼다일보,"속보=국내 첫 공공형 통합 바이오에너지화시설(그린에너지파크) 조성사업이 인근 마을과 업체의 민원 등으로 무기한 지연(본지 9월 23일자 3면 보도)되고 있는 가운데 행정당국이 수수방관하고 있다는 비판이 제주특별자치도의회에서 제기됐다. 제주도의회 농수축경제위원회(위원장 양영식, 더불어민주당..."
국민의힘 중앙청년위원회 임명장 수여…청년 조직 본격 운영,2024.10.07.,강원일보,속보=한동훈 국민의힘 대표가 지난 4일 국회에서 춘천 출신 진종오 청년최고위원이 제청한 중앙청년위원회 상임부위원장(본보 지난 9월20일자 3면 보도) 등에 임명장을 전달하고 청년 조직 운영에 본격 시동을 걸었다. 국민의힘 중앙청년위원회는 당헌·당규에 명시된 당의 청년조직을 상징하는 상설 기구로써 진...
저출생 대응 복지정책 합의는 공멸할 수 있다는 위기감이 작동,4면 1단,충청매일,속보=현금성 복지사업의 재정 분담률을 놓고 첨예하게 대립하던 충북도와 청주시가 전격적으로 합의한 데는 같은 당 소속의 두 단체장의 갈등이 지속될 경우 지방선거에서 공멸할 수 있다는 위기감이 작용했다는 분석이다. (10월 7일자 1면) 국민의힘 내부에서 조속한 봉합을 요구하는 목소리가 거세지면서 당내...
"[속보] 코스피, 40.67p(1.58%) 오른 2610.38 마감",2024.10.07.,아주경제,"아주경제=장수영 기자 swimming@ajunews.com 코스피, 40.67p(1.58%) 오른 2610.38 마감 코스닥, 12.03p(1.56%) 오른 781.01 마감"
"[속보] 尹 ""마르코스 대통령, '8·15 통일 독트린'에 지지 표명""",4면 1단,아주경제,"아주경제=정해훈 기자 ewigjung@ajunews.com [속보] 尹 ""마르코스 대통령, '8·15 통일 독트린'에 지지 표명"""
"[속보] 尹 ""양 국민 간 상호 교류, 양국 우호 협력 든든한 기반""",2024.10.07.,아주경제,"아주경제=정해훈 기자 ewigjung@ajunews.com [속보] 尹 ""양 국민 간 상호 교류, 양국 우호 협력 든든한 기반"""
'끝나지 않는' 서부지역 마을 논란...무혐의 이후 농업용수 끊어 검찰행,2024.10.07.,삼다일보,"속보 = 제주 서부지역 모 마을 관계자들이 사기, 보조금관리법 위반 혐의로 경찰 수사를 받다가 혐의 없음으로 결론난 지(본지 2월 6일 4면 등 6회 보도) 반 년이 지난 가운데 뒤늦게 다른 혐의가 적용돼 경찰 수사가 이뤄져 검찰에 넘겨질 예정인 것으로 취재 결과 확인됐다. 제주서부경찰서는 재물손괴 혐의로..."
"[속보] 尹 ""필리핀과 北 비핵화·안보리 결의 이행 위해 계속 협력""",2024.10.07.,아주경제,"아주경제=정해훈 기자 ewigjung@ajunews.com [속보] 尹 ""필리핀과 北 비핵화·안보리 결의 이행 위해 계속 협력"""
[속보] 노벨 물리학상에 존 홉필드·제프리 힌튼,2024.10.08.,TV조선언론사 선정,노벨 물리학상에 존 홉필드·제프리 힌튼
[속보] '정명석 성범죄 가담' JMS 여성 간부 징역 7년 확정,2024.10.08.,YTN언론사 선정,여성 신도들을 성폭행한 기독교복음선교회 교주 정명석 사건과 관련해 정 씨의 성범죄에 가담하거나 방조한 여성 간부에게 징역 7년이 확정됐습니다. 대법원은 오늘(8일) 준유사강간방조 등의 혐의를 받는 김 모 씨의 상고심에서 징역 7년을 선고한 원심을 확정했습니다. 정명석의 후계자이자 2인자로 알려진...
[속보] 반도체·휴대전화 등 수출호조에 8월 경상수지 66억달러 흑자,2024.10.08.,매일경제언론사 선정,반도체와 휴대전화 등의 수출 호조로 우리나라 경상수지가 넉 달째 흑자 기조를 이어갔다. 한국은행이 8일 발표한 국제수지 잠정통계에 따르면 지난 8월 경상수지는 66억달러(약 8조8900억원) 흑자로 집계됐다. 앞서 지난 4월 외국인 배당 증가 등으로 1년 만에 적자(-2억9000만달러)를...
[속보] 이스라엘 국방 “헤즈볼라 후계자도 제거된 듯”,2024.10.08.,매일경제언론사 선정,"요아브 갈란트 이스라엘 국방장관은 레바논 무장단체 헤즈볼라의 차기 수장으로 거론되던 하심 사피에딘이 숨졌을 가능성이 높다고 8일(현지시간) 밝혔다. 타임스오브이스라엘, 하레츠 등에 따르면 갈란트 장관은 이날 이스라엘군 북부사령부를 방문해 “헤즈볼라는 지도자가 없는 조직”이라며 “나스랄라는..."
[속보]대둔산서 100m 아래로 추락한 30대 야영객 ‘극적 구조’,2024.10.08.,문화일보언론사 선정,전북 완주의 대둔산에서 야영을 하던 30대가 100m의 절벽 아래로 추락하는 사고가 발생했다. 경찰과 소방당국은 A 씨가 텐트를 설치하던 중 이 같은 사고가 난 것으로 보고 정확한 경위를 조사 중이다. 8일 전북특별자치도소방본부와 완주소방서 등에 따르면 지난 7일 오후 10시2분쯤 완주군 운주면의 대둔산...
[속보]삼성전자 3분기 ‘어닝쇼크’···전영현 부회장 ‘사과 메시지...,2024.10.08.,경향신문언론사 선정,"삼성전자가 올해 3분기 매출 79조원, 영업이익 9조1000억원을 기록했다고 8일 잠정 공시했다. 직전 2분기 대비 매출은 6.66% 증가, 영업이익은 12.84% 감소했다. 전년 동기 대비 매출은 17.21%, 영업이익은 274.49% 증가했다. 이는 예상치를 밑도는 수치다. 증권정보업체 에프앤가이드에 따르면 삼성전자 3분기..."
[속보] 이복현 “고려아연 공개매수 즉각 불공정거래 조사 착수” 지시,2024.10.08.,매일경제언론사 선정,이복현 금융감독원장은 8일 고려아연 공개매수와 관련한 불공정거래 조사 착수를 지시했다. 이 원장은 이날 오전 임원회의에서 “상대측 공개매수 방해 목적의 불공정거래 행위가 확인될 경우 누구든 법과 원칙에 따라 엄중 조치할 것”이라고 밝혔다. 이 원장은 ‘공시 이전에 공개 매수가 보다 고가로 자사주를...
[속보] 박경귀 아산시장 당선무효…벌금 1500만원 확정,2024.10.08.,매일경제언론사 선정,지난 2022년 지방선거 당시 상대 후보에 관해 허위 사실을 공표한 혐의로 재판에 넘겨진 박경귀 충남 아산시장의 당선이 결국 무효가 됐다. 8일 법조계에 따르면 대법원 3부는 공직선거법 위반 혐의로 기소된 박 시장에게 벌금 1500만원을 선고한 원심판결을 이날 확정했다. 대법원은 “원심 판단에...
[속보] 삼성전자 3분기 영업이익 9.1조 기대 밑돌아…매출은 사상 최대,2024.10.08.,중앙일보언론사 선정,"삼성전자가 올해 3분기 9조원대의 영업이익을 내는 데 그쳤다. 스마트폰과 PC 등의 수요 회복이 예상보다 더디며 주력인 범용 D램이 부진한 데다, 반도체 부문의 일회성 비용 등이 반영되며 시장 기대를 밑돈 것으로 분석된다. 다만 매출은 사상 최대를 기록했다. 삼성전자는 연결 기준 올해 3분기..."
[속보] 삼성전자 '어닝 쇼크'…3분기 영업익 9.1조,2024.10.08.,한국경제언론사 선정,삼성전자가 8일 올 3분기 영업이익 9조1000억원을 달성했다고 공시했다. 지난해 같은 기간보다 274.5% 증가한 수치다. 매출액은 이 기간 17.2% 늘어난 79조원을 달성했다.
[속보] 삼성전자 3분기 영업이익 9.1조 기대 밑돌아…매출은 사상 최대,2024.10.08.,중앙일보언론사 선정,"삼성전자가 올해 3분기 9조원대의 영업이익을 내는 데 그쳤다. 스마트폰과 PC 등의 수요 회복이 예상보다 더디며 주력인 범용 D램이 부진한 데다, 반도체 부문의 일회성 비용 등이 반영되며 시장 기대를 밑돈 것으로 분석된다. 다만 매출은 사상 최대를 기록했다. 삼성전자는 연결 기준 올해 3분기..."
"[속보] 인공지능의 학문적 토대 만든 존 홉필드, 제프리 힌턴 노벨물리...",2024.10.08.,한국일보언론사 선정,"올해 노벨 물리학상은 존 홉필드 미국 프린스턴대 교수, 제프리 힌턴 캐나다 토론토 대학교 교수에게 돌아갔다. 이들은 인공 신경망을 이용한 머신러닝의 기초가 될 발견과 연구를 한 과학자들이다. 노벨위원회는 이날 물리학상에 이어 9일 화학상, 10일 문학상, 11일 평화상, 14일 경제학상 수상자를..."
"[속보] 韓-싱가포르, 내년 최고단계 관계 격상..공급망 공동대응·첨단...",2024.10.08.,파이낸셜뉴스언론사 선정,윤석열 대통령은 8일 한-싱가포르 정상회담을 가지고 수교 50주년을 맞는 내년에 양국관계를 최고단계인 전략적 동반자 관계로 격상키로 합의했다. 싱가포르 국빈방문 중인 윤 대통령은 이날 싱가포르 의회에서 로렌스 웡 총리와 정상회담을 벌인 후 이 같은 내용의 공동언론발표에 나섰다. 윤 대통령은...
"[속보] 삼성전자, 3분기 영업익 9.1조…시장 기대치 밑돌아",2024.10.08.,더팩트언론사 선정,삼성전자는 올해 3분기 영업이익 9조1000억원을 기록한 것으로 잠정 집계됐다고 8일 밝혔다. 이는 전년 동기 대비 274.49% 증가한 수치다. 다만 시장 기대치에는 부합하지 않는 성적표다. 당초 삼성전자의 3분기 영업이익 예상치는 10조7717억원이었다. 전분기와 비교해도 12.84% 감소했다. 같은 기간...
[속보] 삼성전자 '어닝 쇼크'…3분기 영업익 9.1조,2024.10.08.,한국경제언론사 선정,삼성전자가 8일 올 3분기 영업이익 9조1000억원을 달성했다고 공시했다. 지난해 같은 기간보다 274.5% 증가한 수치다. 매출액은 이 기간 17.2% 늘어난 79조원을 달성했다.
