Title,Date,Press,Description
"[속보] 신세계그룹, 백화점·이마트 계열 분리 발표",2주 전,더팩트언론사 선정,"신세계그룹은 30일 백화점과 이마트 부문의 계열 분리를 공식 발표했다. 신세계그룹은 ""백화점 부문과 이마트 부문이라는 두 개의 축을 중심으로 분리해 새로운 성장을 도모하겠다는 것""이라며 ""향후 원활한 계열 분리가 이뤄질 수 있도록 역량을 모을 계획""이라고 말했다."
"[속보] “북한군 소수 병력, 이미 우크라이나 내에 진입”",2주 전,매일경제언론사 선정,러시아에 파병된 북한군이 이미 우크라이나 국경을 넘어 침투했다는 보도가 나왔다. 29일(현지시간) CNN 방송은 2명의 서방 정보 당국자를 인용해 “소수의 북한군이 이미 우크라이나 내부에 침투했다”면서 “당국자들은 북한군이 러시아 동부에서 훈련을 마치고 최전선으로 이동하게 되면 침투 병력 규모도...
"[속보] 미국 3분기 경제, 연율 2.8% 성장",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]신세계그룹, 이마트-신세계백화점 계열분리 공식발표",2주 전,노컷뉴스언론사 선정,"신세계그룹이 30일 이마트와 신세계백화점의 계열 분리를 공식 발표했다. 이명희 신세계그룹 총괄회장은 지난 2011년 이마트와 신세계 백화점을 2개 회사로 분할하고 장남 정용진 회장에게 이마트를, 딸 정유경 총괄사장에게 백화점 사업을 각각 맡겨 경영하도록 했다. 이 총괄회장은 20여년간 순차..."
"[속보] '서울대 N번방' 주범, 1심에서 징역 10년",2주 전,YTN언론사 선정,"이른바 '서울대 N번방'으로 불리는 디지털 성범죄 사건의 주범이 1심에서 중형을 선고받았습니다. 서울중앙지방법원은 오늘(30일) 성 착취물 제작·배포 혐의 등을 받는 주범 박 모 씨에게 징역 10년을, 공범 강 모 씨에게 4년을 선고했습니다. '서울대 N번방' 사건은 서울대 출신인 박 씨와 강 씨가 2021년..."
"[속보] ‘서울대 N번방’ 주범, 1심서 징역 10년 선고",2주 전,매경이코노미언론사 선정,法 “국내 최고 지성이 모인 대학서 지인 능욕” “피해자 성적 모욕·조롱해 인격 말살” 딥페이크 기술을 악용해 서울대학교 동문 등의 얼굴이 합성된 허위 음란물을 제작하고 유포한 이른바 ‘서울대 N번방’ 사건 주범이 1심에서 징역 10년의 중형을 선고받았다. 서울중앙지법 형사31부(재판장 박준석)는...
"[속보] 국방정보본부 ""北, ICBM 발사대 배치…11월 도발 가능성""",2주 전,중앙일보언론사 선정,"국방정보본부는 30일 북한이 7차 핵실험을 단행할 가능성과 관련해 ""함경북도 길주군 풍계리 핵실험장의 내부 준비를 끝낸 것으로 보인다""고 밝혔다. 국방정보본부는 이날 서울 여의도 국회에서 열린 정보위원회 국정감사에서 ""북한이 미국 대선(11월 5일) 전에 핵 이슈를 부각하려고 시도할 것""으로 보고했다고..."
"[속보] MBK, 유증 중지 가처분 신청…""모든 법적 수단 강구"" [시그널]",2주 전,서울경제언론사 선정,"최윤범 고려아연 회장 측이 30일 2조5000억 원 규모의 유상증자를 단행하기로 결정하자 MBK파트너스는 신주 발행금지 가처분 신청 등 모든 법적 수단을 강구하겠다고 반발했다. MBK측은 이날 입장문을 통해 “이번 고려아연의 유상증자 결정을 저지하기 위해 모든 법적 수단을 강구할 것이며, 최 회장 및..."
"[속보]“정부, 우크라에 구형 대공 미사일 ‘호크’ 제공 검토”",2주 전,문화일보언론사 선정,“살상무기 지원은 마지막 카드…아직 그 단계는 아냐” “(트럼프 당선으로) 전쟁 빨리 끝나면 성급한 지원이 잘못된 선택될 수 있어” 국회 국방위원회 소속 유용원 국민의힘 의원은 30일 정부가 우크라이나에 ‘호크(HAWK)’ 지대공 미사일을 제공하는 방안을 검토 중이라고 밝혔다. 유 의원은 이날 CBS...
"[속보]대통령실 ""우크라이나, 이번 주 한국에 특사 파견 논의 시작""",2주 전,강원일보언론사 선정,"속보=북한이 러시아를 돕기 위해 우크라이나 전쟁에 1만여 명의 특수부대 병력 등을 파병할 것으로 알려져 국제사회의 비난이 일고 있는 가운데, 대통령실은 30일 우크라이나가 이번 주 한국에 특사 파견 논의를 시작한다고 밝혔다. 대통령실 고위 관계자는 이날 용산 대통령실에서 기자들과 만나 ""우크라이나..."
"[속보] 배달플랫폼·입점업체, 배달수수료 합의 또 실패…내주 추가 협...",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
[속보]박지원 “유학간 아들 숨기려 김주애 내세워…어떻게든 아들 생산...,2주 전,문화일보언론사 선정,"“北 봉건 사회, 북·중·러 어디도 여성 지도자 나온 적 없어” 국가정보원장을 지낸 박지원 더불어민주당 의원이 김정은 북한 국무위원장의 딸인 김주애는 후계자가 아니라고 주장했다. 박지원 의원은 지난 29일 YTN 라디오 ‘신율의 뉴스 정면승부’ 인터뷰에서 “국정원이 먼저 김주애의 오빠, 즉 김정은의..."
"[속보] 고려아연, 373만2650주 일반공모 유상증자 결정",2주 전,더팩트언론사 선정,영풍·MBK 파트너스 연합과 경영권 분쟁을 벌이는 고려아연 최윤범 회장 측이 30일 오전 이사회를 열고 373만2650주 일반공모 유상증자를 결정했다.
[속보]허은아 “김여사가 ‘만나자’ 전화…한동훈에게 얘기하라고 했다...,2주 전,문화일보언론사 선정,허은아 개혁신당 대표는 ‘한 달 전쯤 김건희 여사가 야당 대표에게 전화를 걸어 격정을 토로했다’는 말에 대해 “전화를 받긴 받았다”면서 “최근이 아니라 7월 12일 시부상을 당했을 때 위로 전화를 주셨다. 그날이 제 결혼기념일이라 명확하게 날짜를 기억한다”고 말했다. 허 대표는 30일 CBS라디오...
[속보] ‘보좌관 성추행·명예훼손’ 박완주 전 의원에 징역 5년 구형,2주 전,문화일보언론사 선정,보좌관을 성추행한 혐의 등으로 기소된 박완주 전 더불어민주당 의원에게 검찰이 징역 5년을 구형했다. 검찰은 서울남부지법 형사합의14부(장성훈 부장판사) 심리로 열린 박 전 의원의 강제추행치상 등 혐의 결심 공판에서 “피고인에게 징역 5년을 선고해달라”고 30일 밝혔다. 검찰은 “피고인이 사실상...
[속보] 70대 운전자 몰던 승용차가 조경 작업자 덮쳐…3명 사망,2주 전,아이뉴스24언론사 선정,"부산에서 70대 운전자가 몰던 승용차가 나무를 심기 위해 도로에서 작업 중인 작업자들을 덮쳐, 운전자를 포함해 3명이 숨지는 사고가 발생했다. 30일 부산소방재난본부에 따르면 이날 오후 3시 20분께 부산 강서구 대저동 대저수문 생태공원 인근 편도 3차로에서 A(76)씨가 몰던 아우디 승용차가 조경 공사를..."
"[속보]한화솔루션, 3분기 영업손실 810억…3개 분기 연속 적자",2주 전,뉴시스,
"[속보]스페인, 급작스런 홍수로 최소 51명 사망",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] ""체코 반독점당국, 원전 계약 '일시 중단' 조치""<AFP>",2주 전,연합뉴스언론사 선정,
"[속보] ""서울대 N번방은 인격 말살""…1심, 주범에 징역 10년",2주 전,중앙일보,서울대 동문 등 여성 수십 명의 사진으로 허위 영상물을 만들어 유포한 이른바 ‘서울대 N번방’의 주범 박모(40)씨가 1심에서 징역형을 선고받았다. 서울중앙지법 형사합의31부(재판장 박준석)는 30일 아동·청소년의 성보호에 관한 법률 위반(성 착취물 제작·배포) 등 혐의로 기소된 박씨에게 징역 10년을...
[속보] 한동훈 “국민 우려·실망 해결 못하면 개혁추진 어려워”,2주 전,중앙일보언론사 선정,"한동훈 국민의힘 대표가 30일 취임 100일 기념 기자회견에서 “윤석열 정부의 개혁 성과들이 몇몇 상황들에 대한 국민들의 실망과 우려에 가려 제대로 평가받지 못하고 있는 것은 안타깝다”고 밝혔다. 한 대표는 이날 오전 국회에서 열린 회견에서 “우려와 실망을 해결하지 못하면, 개혁 추진은 어렵다”며..."
"[속보] 나토·EU 수장 ""북한군 파병, 유럽안보·세계평화에 심각한 위협...",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 러 ""北 최선희, 러 외무장관과 전략적 회담""<로이터>",2주 전,연합뉴스언론사 선정,
[속보] 美 3분기 GDP 속보치 2.8%..예상 밑돌아,2주 전,파이낸셜뉴스언론사 선정,美 3분기 GDP 속보치 2.8%..예상 밑돌아
"[속보] 사이버사령부 ""북, 해커 8400여명 운영 추정""",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]방첩사령부 ""계엄 검토할 이유도 필요도 없어""",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 비트코인, 7만2000달러·1억원 재돌파…6개월여 만",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
[속보]강원 동해서 올 가을 첫 고병원성 조류인플루엔자(AI) 확진,2주 전,강원일보언론사 선정,강원 동해시 산란계농장에서 올 가을 처음으로 고병원성 조류인플루엔자(AI) 확진 사례가 발생해 방역당국이 긴급 방역에 나섰다. 30일 고병원성 AI 중앙사고수습본부(중수본)와 동해시에 따르면 동해시 소재 산란계 농장에서 고병원성 AI(H5N1형)가 발생했다고 밝혔다. 이는 지난 5월 23일 경남 창녕군...
"[속보] 중국, 유인우주선 선저우19호 발사에 성공",2주 전,뉴시스,
"[속보]대통령실 ""나토 출장단에 탄약 실무진 포함..탄약 지원은 아냐""",2주 전,파이낸셜뉴스언론사 선정,"대통령실은 30일 북대서양조약기구(NATO. 나토)에 정부 대표단이 러시아에 파병된 북한군 정보를 공유한 것과 관련, ""나토 출장 정보협력단 실무급 직원 중 탄약 유관 업무를 담당하는 관계관이 포함됐다""고 밝혔다. 다만 대통령실은 ""해당 직원이 동행하게 된 것은 상대측이 제공하는 북한군 탄약 정보 관련..."
"[속보] 국방정보본부 ""러 파병 북한군 일부 선발대 전선 투입 개연성""",2주 전,연합뉴스언론사 선정,
"[속보]“북한군, 우크라와 교전해 한 명 빼고 모두 전사”…우크라 지원...",2주 전,문화일보언론사 선정,북한군이 러시아에서 지난주 이미 우크라이나군과 첫 교전을 벌였으며 한 명을 제외하고 모두 전사했다는 주장이 제기됐다. 리투아니아 비정부기구(NGO) 블루/옐로 대표 조나스 오만은 28일(현지시간) 현지 공영방송 LRT 인터뷰에서 소식통을 인용해 지난 25일 우크라이나군이 점령 중인 러시아 서부 쿠르스크...
"[속보] 대통령실 ""北파병 최소 1만1천명…3천명 러 서부 교전지역 이동...",2주 전,연합뉴스언론사 선정,
"[속보] 대통령실 ""우크라, 이번 주 한국에 특사 파견 논의 시작할 것""",2주 전,연합뉴스언론사 선정,
"[속보] 고려아연, 2.5조원 규모 유상증자 단행",2주 전,머니S,"고려아연은 30일 오전 이사회를 열고 373만2650주의 신주를 발행키로 결의했다. 주당 발행가는 67만원이며, 현재 상장된 주식수의 15%가 넘는 물량이다. 이날 기준 고려아연 총 발행주식 수는 2070만3283주다. 고려아연은 증자로 조달된 자금 2조5000여억원은 시설투자 약 1350억원, 채무상환..."
[속보]미국 GDP 성장률 2.8%,2주 전,bnt뉴스,"미국 GDP 성장률 2.8% 2024년 미국의 3분기 국내총생산(GDP) 예비치가 2.8%로 발표되었다. 시장 예상치였던 3.0%에 미치지 못하는 수치이며, 전 분기의 3.0% 성장률에서 소폭 하락한 결과다. 미국의 3분기 국내총생산(GDP) 감소는 여러 경제적 요인에 의해 영향을 받았을 것으로 보고 있다. 소비자 지출의 둔화..."
"[속보] 국방정보본부 ""北, ICBM TEL 준비 끝나 배치…11월 발사 가능성""",2주 전,연합뉴스언론사 선정,
"[속보] 비트코인, 7천3달러선 탈환…3월 이후 7개월만",2주 전,연합뉴스언론사 선정,taejong75@yna.co.kr
[속보] '서울대 딥페이크 N번방' 주범 1심 징역 10년,2주 전,뉴스1언론사 선정,
"[속보] 대통령실 ""우크라이나, 포탄 지원 요청한 적 없다""",2주 전,뉴스1언론사 선정,
"[속보] 대통령실 ""우크라에 북한군 활동 분석 특사파견...탄약 지원 아냐...",2주 전,CJB청주방송언론사 선정,대통령실은 30일 북한의 러시아 파병에 대응하기 위해 우크라이나에 이른바 북한군 활동과 전황을 살피는 분석팀을 파견하는 방안이 필요함에 따라 한·우크라이나 양국 차원의 공동 대응을 위해 우크라이나 정부가 우리나라에 특사를 파견하는 방안을 놓고 이번 주 논의를 시작하게 될 것이라고 설명했습니다....
"[속보] 한동훈 “국민 우려, 선제적 해결책 제시해야”…100일 회견",2주 전,경향신문언론사 선정,한동훈 국민의힘 대표가 30일 주요 성과 중 하나로 “과거와 다른 수평적 당정관계로의 발전적 전환”을 꼽았다. 한 대표는 이날 오전 국회에서 취임 100일 기자회견을 열고 주요 성과를 열거하며 “집권당 대표로서 대통령과 회동했다”며 “과거와 다른 수평적 당정관계로의 발전적 전환은 국민의힘의 시급한...
"[속보] 뉴욕증시, 혼조 마감…나스닥, 사상최고",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]고려아연, 373만주 유상증자…2.5조 자금 확보",2주 전,뉴스1언론사 선정,
[속보] 비트코인 파죽지세 상승…7만2천달러선 돌파,2주 전,연합뉴스언론사 선정,
"[속보] 국방정보본부 ""북한, 풍계리 핵실험장 내부 준비 끝내""",2주 전,YTN언론사 선정,"국방정보본부 ""북, 풍계리 핵실험장 준비 끝내"" ""북, 11월에 ICBM 기술검증 위한 발사 가능성"" ""러 파병 북한군 선발대 일부, 전선 투입 개연성"" ▶ 자세한 뉴스 잠시 뒤 이어집니다."
"[속보]국방정보본부 ""대북방송, 북한군에 영향 확인…북 자구책 구사""",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
[속보] 정유경 (주)신세계 회장 승진…백화점과 이마트 계열분리,2주 전,서울경제,정유경 (주)신세계 총괄사장이 9년만에 (주)신세계 회장으로 승진한다고 신세계그룹이 30일 밝혔다. 신세계그룹은 신 회장이 이끄는 백화점 부문과 정용진 신세계 그룹 회장이 이끄는 이마트 부분으로 계열 분리하기로 했다.
"[속보] 한동훈 ""당정 상생해야 정권 재창출…국민 위한 싸움 주저않겠다...",2주 전,연합뉴스언론사 선정,
"[속보] 檢, LG家 장녀 구연경 자택 압색 '미공개 정보이용 의혹'",2주 전,한경비즈니스,검찰이 미공개 정보를 이용해 주식을 매입했다는 의혹을 받는 고(故) 구본무 LG그룹 선대회장의 맏딸 구연경 LG복지재단 대표에 대한 강제수사에 착수했다. 재계·법조계에 따르면 서울남부지검 금융·증권범죄합동수사부(공준혁 부장검사)는 30일 자본시장법 위반 혐의를 받는 구 대표의 서울 용산구...
"[속보] '취임 100일' 한동훈 ""특별감찰관은 관철될 것""",2주 전,MBN언론사 선정,"'취임 100일' 한동훈 ""특별감찰관은 관철될 것"""
"[속보] ""북한 소규모 병력, 이미 우크라 내 진입""-CNN",2주 전,뉴스1언론사 선정,
[속보]나스닥 사상 최고치…국채금리도 소폭 하락,2주 전,이데일리언론사 선정,"나스닥이 사상 최고치 랠리를 이어갔다. 국채금리 상승세가 잠시 멈췄고, 미국 소비자들의 경제에 대한 자심감이 다시 커지고 있고, 기업들의 호실적 기대감에 기술주들의 상승세가 이어지고 있다. 29일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비..."
"[속보] 한동훈 ""국민 우려·실망 해결 못하면 尹정부 개혁 추진 어려워...",2주 전,뉴스1언론사 선정,
"[속보] 알파벳, 순익·매출 예상치 상회…시간 외 주가 3%↑",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보]대통령실 ""우크라에 155㎜포탄 직접 지원 검토 안해""",2주 전,노컷뉴스언론사 선정,"대통령실 ""우크라에 155㎜포탄 직접 지원 검토 안해"" ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
"[속보]고려아연, 2.5조 규모 유상증자…우리사주 20% 우선배정",2주 전,이데일리,"고려아연이 30일 2조5000억원 규모의 유상증자를 실시한다고 공시했다. 이번 유상증자의 신부 발행가액은 67만원이다. 유상증자를 통한 신주 발행 수는 총 373만2650주며, 채무상환자금에 2조3000억원, 타법인 증권 취득 자금에 658억원, 시설자금에 135억원 등으로 구성돼 있다. 이번 유상증자의 특징은..."
"[속보] 국방정보본부 ""北, 오물풍선 GPS 일부 장착…부양 이동 능력 향상...",2주 전,뉴스1언론사 선정,
[속보] 포스코퓨처엠 3분기 영업익 13억원…전년비 96.3% '급락',2주 전,데일리안,
"[속보] ""전국 어린이집 초중고교 절반가량, 반경 1㎞ 내 성범죄자 거주...",2주 전,디지털타임스,전국 어린이집과 유치원·초·중·고등학교의 절반가량에는 반경 1㎞ 내 성범죄자가 거주하는 것으로 파악됐다. 30일 국회 교육위원회 소속 더불어민주당 백승아 의원이 여성가족부에서 받은 '반경 1㎞ 이내 신상정보공개 성범죄자가 거주하는 학교 현황'에 따르면 전국 어린이집 59%의 반경 1㎞ 내...
"[속보] '스카이72' 골프장 강제집행 방해한 용역 7명, 전원 '집행유예'",2주 전,아이뉴스24,골프클럽 '스카이72'에 대한 강제집행을 방해한 용역업체 직원 7명이 전원 징역형의 집행유예를 선고받았다. 30일 법조계 등에 따르면 인천지법 형사8단독(판사 성인혜)은 특수공무집행방해 혐의로 기소된 20대 A씨 등 용역업체 직원 7명에게 징역 6~10개월에 집행유예 2년을 선고했다. 이와 함께 이들에게...
[속보] 한동훈 “당정 상생해야 정권 재창출…국민 위한 싸움 주저않겠...,2주 전,매일경제,"한동훈 국민의힘 대표는 30일 “저는 우리 윤석열 정부가 성공한 정부로 남기를 누구보다 바라고 있다”며 “그래서 정권을 재창출해야 하고, 반드시 그렇게 해야 한다는 무거운 책임감을 느끼고 있다”고 말했다. 한 대표는 이날 서울 여의도 국회에서 취임 100일 기자회견을 열고 ”과거와 다른 수평적..."
"[속보] 대통령실 ""155mm 포탄 우크라 직접 지원 검토한다는 것은 사실 아...",2주 전,YTN언론사 선정,"대통령실 ""우크라이나, 포탄 지원 요청한 적 없어"" ""155mm 포탄 직접 지원 검토한다는 것은 사실 아냐"" ""미 대선 관계없이 우크라 전쟁, 우리 안보에 중대"" ""우리가 단계적으로 취하는 조치, 꼭 필요한 조치"" 대통령실 ""이미 실행된 북한군 파병 최소 1.1만 명"" ""북한군 3천 명 이상, 러 서부 교전지 이동 훈련중"" ""러..."
"[속보] 정유경 신세계 총괄사장, 회장 승진···신세계그룹, 백화점·이...",2주 전,매경이코노미,"정유경 신세계 총괄사장, 회장 승진···신세계그룹, 백화점·이마트부문 계열 분리 신세계그룹은 2025년 정기 임원인사에서 정유경 신세계 총괄사장을 신세계 회장으로 내정했다고 30일 밝혔다. 지난 2015년 12월 신세계 총괄사장으로 승진한지 9년 만이다. 앞으로 정유경 회장은 백화점 부문을 진두지휘하게 된다...."
[속보]취임 100일 한동훈 “상승경제 7법·AI 산업 집중 지원으로 성장 ...,2주 전,전자신문언론사 선정,"한동훈 국민의힘 대표가 취임 100일을 맞아 “중단없는 변화와 쇄신을 이끌어 가겠다”며 개혁 의지를 밝혔다. 또 여야의정협의체, 금투세 폐지, 반도체·AI 산업 지원 등의 정책들도 강력히 추진해 민생을 우선시하겠다고 밝혔다. 한 대표는 30일 오전 국회에서 열린 '당대표 취임 100일 기자회견'에서 “우리의..."
[속보] '서울대 딥페이크' 주범에 징역 10년 선고,2주 전,연합뉴스TV언론사 선정,법원이 이른바 '서울대 딥페이크' 사건의 주범 박 모 씨에게 중형을 선고했습니다. 서울중앙지법은 성폭력범죄의 처벌 등에 관한 특례법 위반 혐의로 재판에 넘겨진 박씨의 1심 선고 공판에서 징역 10년을 선고 했습니다. 함께 범행을 저지른 강 모 씨에게도 법원은 징역 4년을 선고했습니다. 서울대 딥페이크...
"[속보] 대통령실 ""우크라, 주중 한국에 특사 파견 논의 시작 전망""",2주 전,강원도민일보,"우크라이나가 북한의 러시아 파병 대응 논의를 위한 특사 파견 논의를 주중 시작할 전망이다. 대통령실 고위 관계자는 30일 용산 대통령실에서 기자들과 만나 ""우크라이나 측에서 특사를 지정하고, 우리나라에 와서 이야기할 플랜을 짜는 데는 하루, 이틀 시간이 필요할 것""이라며 이같은 사실을 전했다. 앞서..."
"[속보]尹, 트뤼도 캐나다 총리와 통화…北, 우크라 전선투입 관련 논의",2주 전,강원도민일보,"윤석열 대통령은 30일 쥐스탱 트뤼도 캐나다 총리와 통화를 하고 북한의 러시아 파병 문제 등에 대해 의견을 나눴다고 대통령실이 전했다. 윤 대통령은 이날 통화에서 ""북한군의 우크라이나 실제 전선 투입이 예상보다 빠른 속도로 이루어질 수 있는 엄중한 상황""이라며 북한의 러시아 파병에 대한 정보를..."
[속보] 미 3분기 성장률 2.8%…전망치 밑돌아,2주 전,한국경제,미 상무부는 3분기 미국의 국내총생산(GDP) 증가율(속보치)이 2.8%(직전분기 대비 연율)로 집계됐다고 30일(현지시간) 밝혔다. 지난 2분기(3.0%)보다 성장률이 하락한 가운데 다우존스가 집계한 전문가 전망치(3.1%)도 밑돌았다
"[속보] 나토·EU 수장 ""북한군 파병, 우크라전쟁 중대한 확대""",2주 전,뉴시스,후속기사가 이어집니다
"[속보]대통령실 ""北 핵실험, 언제든 결행 가능..ICBM은 진행 없어""",2주 전,파이낸셜뉴스언론사 선정,"대통령실은 30일 북한이 11월에 핵실험이 가능한지에 대해 ""핵실험은 비교적 준비 시간이 짧아 언제라도 결행을 할 수 있다""고 내다봤다. 대륙간탄도미사일 발사 가능성에 대해선 ""준비시간이 어느 정도는 걸리지만, 그것도 역시 가속화해서 실행할 수가 있다""며서도 ""최근에 그런 동향이 몇번 관찰됐으나..."
"[속보]대통령실 ""북한군, 러시아군과 의사소통 문제로 장애 감지""",2주 전,파이낸셜뉴스언론사 선정,"대통령실은 30일 북한군의 러시아 파병과 관련, ""우리와 우방국 정보 당국은 이미 실행된 북한군 파병 규모를 최소 1만1000명 이상으로 판단하고 있고 그중 3000명 이상은 이미 러시아 서부 교전지역 가까이로 이동중""이라고 밝혔다. 대통령실 고위관계자는 이날 서울 용산 청사에서 기자들과 만나 ""북한군은..."
"[속보] 대통령실 ""北 최소 1.1만명 파병…의사소통 등 여러 장애요인""",2주 전,중앙일보,"대통령실은 30일 북한군의 러시아 파병 규모가 최소 1만1000명에 이르며, 이중 3000명 이상이 이미 러시아 서부 교전지역 가까이 이동했다고 판단하고 있다고 밝혔다. 대통령실 관계자는 이날 용살 대통령실에서 기자들과 만나 이같이 말했다. 이어 ""북한군은 러시아의 군복, 무기 체계를 사용하면서 러시아 군..."
"[속보] 국방정보본부 ""러 파견 북한군 일부 선발대 전선 투입 개연성""",2주 전,부산일보언론사 선정,"국방정보본부 ""러 파견 북한군 일부 선발대 전선 투입 개연성"" 국방정보본부는 30일 국회에서 열린 정보위원회 국정감사에서 ""러시아에 파병된 북한군 중 일부 선발대가 전선에 투입됐을 개연성이 있다""고 보고했다고 여야 간사인 국민의힘 이성권·더불어민주당 박선원 의원이 전했다. 국방정보본부는 외신 등의..."
"[속보]한동훈 ""특별감찰관 반드시 필요…변화·쇄신 주도해야""",2주 전,파이낸셜뉴스언론사 선정,
"[속보] 코스피, 2,600선 사수 '안간힘'…삼성전자 '보합세'",2주 전,한국경제TV언론사 선정,"코스피가 낙폭을 축소, 2,610선에서 등락 중이다. 30일 오전 10시57분 현재 코스피지수는 전거래일대비 7.72포인트(0.29%) 떨어진 2,610.08을 기록중이다. 지수 2,600까지 밀렸다가 낙폭 만회에 나서고 있는 모습이다. 개인과 기관이 각각 2,700억원, 90억원 매수 우위를 보이고 있다. 반면 외국인은 2..."
"[속보] 한동훈 ""수평적 당정관계 발전적 전환은 시급한 과제""",2주 전,더팩트언론사 선정,"한동훈 국민의힘 대표가 30일 국회에서 취임 100일 기자회견을 열어 ""과거와 다른 수평적 당정관계로의 발전적 전환은 국민의힘의 시급한 과제 중 하나였다""며 ""당정이 시너지를 높여 상생해야만 나라의 퇴행을 막는 정권 재창출이 가능하기 때문""이라고 말했다. 한 대표는 ""저는 우리 윤석열 정부가 성공한..."
"[속보]한동훈, 보궐 출마 질문에 “개인 차원 생각 안해…위기 극복 집...",2주 전,이데일리언론사 선정,"[속보]한동훈, 보궐 출마 질문에 “개인 차원 생각 안해…당면한 위기 극복 집중” 한동훈 국민의힘 당대표가 30일 오전 서울 여의도 국회에서 취임 100일 기자회견을 하고 있다."
"[속보]한동훈 ""이재명 방탄 위한 폭력적 정치행태 중단해야""",2주 전,파이낸셜뉴스언론사 선정,"ㅎㄴ 한동훈 국민의힘 대표는 30일 국회에서 열린 당대표 취임 100일 기자회견에서 ""(이재명 더불어민주당) 대표 범죄혐의에 대한 방탄을 위해 헌정위기를 조장하고 사법시스템을 난도질하는 폭력적인 정치행태를 중단해야 한다""며 ""그 어떤 개인도 시스템 위에 있을 수 없고 그래서도 안된다""고 했다. 그러면서..."
"[속보] 대통령실 ""북한군 러시아 파병 규모 1만1000명 이상""",2주 전,더팩트,"대통령실 관계자는 30일 기자들을 만나 ""우리와 우방국 정보 당국은 이미 실행된 북한군 파병규모를 최소 1만1000명 이상으로 판단한다""며 ""그 중 3000명 이상은 이미 러시아 서부 교전지역 가까이 이동했다고 판단하고 있다""고 밝혔다. 이어 ""북한군은 러시아 군복과 무기체계 등을 사용하면서 러시아 군 체제로..."
"[속보] 방첩사 ""계엄, 검토할 필요도 없다""",2주 전,뉴스1,
"[속보] 대통령실 ""北 파병 1만1000명 이상…3000명 러 서부 교전지역 이...",2주 전,서울경제언론사 선정,
"[속보]국방부 ""북, 우주발사체 비롯해 ICBM급 장거리 탄도미사일 준비 끝...",2주 전,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 檢, LG家 장녀 주거지 압수수색 ‘미공개 정보 이용 의혹’",2주 전,파이낸셜뉴스언론사 선정,
[속보] 대통령실 “북한군 전황 분석하고 모니터할 의무 있어”,2주 전,KBS,"대통령실 ""북한군 전황 분석하고 모니터할 의무 있어"""
"[속보] 대구경북 지역 의대, 휴학 승인 요청 본격화",2주 전,영남일보,"의대생들의 휴학을 대학이 자율적으로 승인할 수 있게 된 가운데, 대구경북지역 의과대학들도 대학 본부에 휴학 승인 요청을 본격화하는 분위기다.30일 영남일보 취재를 종합하면, 경북대 의대는 이날 대학 본부에 의대생들의 휴학 승인을 요청할 방침이라고 밝혔다.경북대 의대 한 관계자는 ""한 학년당 몇 명..."
"[속보] “맨유, 바이아웃 150억 지불키로”…아모림 감독 선임 임박 ‘히...",2주 전,골닷컴,맨체스터 유나이티드가 새 사령탑에 후벵 아모림(39·포르투갈) 감독을 앉히는 게 확정된 모양새다. 스포르팅CP에 바이아웃(이적 허용 최소 금액)을 지불하기로 하는 등 큰 틀에서 선임 작업을 마쳤다. 맨유는 이제 아모림 감독과 세부 사항만 조율한다면 공식발표를 낼 전망이다. 공식발표는 빠르면 주말...
"[속보][뉴욕증시]나스닥, 마침내 사상 최고...다우는 0.36%↓",2주 전,파이낸셜뉴스언론사 선정,
"[속보] 알파벳 실적 예상 상회, 시간외서 4% 급등",2주 전,뉴스1,
"[속보]국방부 ""북러 혈맹관계로 근본적 변화…상호 방위능력 강화 지원...",2주 전,뉴시스언론사 선정,.◎공감언론 뉴시스
"[속보] 尹대통령 ""北, 우크라 전선 투입 예상보다 빠를 수 있어""",2주 전,서울경제언론사 선정,"尹대통령 ""北, 우크라 전선 투입 예상보다 빠를 수 있어"""
"[WS4 속보] '미쳤다! 프리먼!', 또 1회초 투런 홈런...WS 6경기 '신기록'",2주 전,더팩트,"30일 2024 월드시리즈 4차전, 1회초 1사 2루수 선제 투런 홈런 '폭발' 월드시리즈 6경기 연속 홈런 신기록 '미쳤다! 프리먼!' LA 다저스의 프레디 프리먼(35)이 또 1회 초 투런 홈런으로 월드시리즈 6경기 연속 홈런 행진을 이어갔다. 이번 시즌에서도 1~4차전에서 연달아 홈런포를 쏘아올리며 다저스의 연승을..."
